gene,p_value,response_mean,non_response_mean,DE.r.nr.,FDR,response_variance,non_response_variance,Checkpoint,cancer
LZTS2,0.749467823151945,3.63762053275991,3.57275285631449,0.064867676445423,0.930863827141928,0.565925458680514,0.493889512134171,PD-1,Melanoma
RUNX1,0.258646958913564,5.23944822556218,4.85529606740908,0.384152158153102,0.706005307176298,1.06382457530339,1.65102972045919,PD-1,Melanoma
ZC3H7A,0.930379488065394,5.58410766373055,5.60495379229756,-0.020846128567009,0.985766842310168,0.382784964291444,0.904899863809966,PD-1,Melanoma
RAF1,0.515041709662843,5.84222760344335,5.92938397167593,-0.087156368232577,0.866091438586506,0.171475212477907,0.255016811389598,PD-1,Melanoma
CEBPZ,0.984000776753976,4.44613102284692,4.45001395135429,-0.003882928507375,0.998266356384017,0.264399367814708,0.589093307581985,PD-1,Melanoma
IL16,0.206332009995165,4.9802845629104,4.50903171417672,0.471252848733676,0.66314849558989,2.07999437525575,1.52939183652447,PD-1,Melanoma
SEC14L1,0.215426690707175,5.9502358188751,5.70028676887074,0.249949050004356,0.669998768371103,0.44101915513276,0.542040151589526,PD-1,Melanoma
AIM2,0.194310746581243,2.27796670677157,1.70734695394498,0.570619752826592,0.656011829740842,1.49084645887712,2.90497468126369,PD-1,Melanoma
RABEP1,0.007596220585035,5.72832875039968,5.31398603393568,0.414342716463998,0.316064367315189,0.228232123862713,0.314573013418752,PD-1,Melanoma
POLB,0.115379614884506,4.94743638138442,4.53968419908989,0.407752182294533,0.593078187361257,0.751931347482518,0.867117472294157,PD-1,Melanoma
ATP10D,0.234197491654761,4.00908157570273,4.31865513817751,-0.309573562474784,0.685450643350768,0.440132914605184,1.06712870264394,PD-1,Melanoma
SGTB,0.17393663880604,3.32903334287308,2.90684118313099,0.422192159742089,0.646800617009417,0.824642447692606,1.40098804761481,PD-1,Melanoma
JOSD1,0.05014355523765,5.03586660035895,4.45435275096191,0.581513849397037,0.509544576160803,0.621632828386724,1.32241683528507,PD-1,Melanoma
MRPL53,0.038606081943104,3.23809429855759,2.52456580491303,0.713528493644561,0.469834491315485,0.796578056072997,1.79987420611848,PD-1,Melanoma
NOSTRIN,0.505055115315014,2.88499020314827,2.64325962083324,0.241730582315024,0.862009257236656,1.57872016643709,1.69165237850631,PD-1,Melanoma
SMAD2,0.230695671592349,7.48295495522226,7.33788861933179,0.145066335890466,0.68299228157004,0.241017308333832,0.149300062214725,PD-1,Melanoma
WBP2NL,0.53228386413394,1.32666775579917,1.55172352570429,-0.22505576990512,0.870367508055444,1.42073108555253,1.74882945041474,PD-1,Melanoma
KIF26B,0.294857951259168,2.43165414193024,2.76752478486056,-0.335870642930323,0.740511934687584,1.12363179768101,1.37154705773938,PD-1,Melanoma
PROCR,0.113839278221467,2.82927512324347,2.37401515053685,0.455259972706623,0.589094348981339,0.708920073240839,1.19470250409869,PD-1,Melanoma
ADIPOR2,0.324859831692536,5.1531825708168,4.92372540669389,0.229457164122905,0.761220260107548,0.694887323645632,0.669425215658553,PD-1,Melanoma
LRRTM3,0.272041069000853,0.203245216928228,0.513665411920803,-0.310420194992575,0.719600044204146,0.274634879469004,1.39835474734302,PD-1,Melanoma
TMPRSS13,0.0362492843559,2.02789263416461,3.27053509463579,-1.24264246047118,0.46895607786477,2.56578685674729,5.20194073571465,PD-1,Melanoma
PRSS48,0.042752471413968,2.30378700115981,3.23372348735621,-0.929936486196396,0.487536516605949,1.74194958997533,3.00717311062913,PD-1,Melanoma
NEK4,0.247435399995486,4.58415150637248,4.41610270495627,0.168048801416211,0.697668128741851,0.105160573476992,0.350874866859094,PD-1,Melanoma
FLG,0.001023303816069,7.11591045617075,9.21982578198246,-2.10391532581172,0.225053746405407,3.99431949535384,5.03536464329229,PD-1,Melanoma
E2F3,0.651297572053621,2.6081677754532,2.51265255747566,0.095515217977538,0.903715738780126,0.416535163845141,0.643295071625961,PD-1,Melanoma
GTF3C4,0.782957463443735,2.87816041756409,2.92220173254006,-0.04404131497597,0.941689855446585,0.492673666689621,0.226681985721303,PD-1,Melanoma
ARAF,0.035724837744885,5.12138342412709,4.72232785834646,0.399055565780633,0.470071689814107,0.293553854147443,0.516265309626867,PD-1,Melanoma
RTKN2,0.738952809249246,0.960486369997554,0.915981447490875,0.044504922506679,0.927910154844384,0.339760204217291,0.160302873690604,PD-1,Melanoma
JAM3,0.472934378301555,4.19760308630169,3.9057646517773,0.291838434524387,0.837357648528171,2.53143599788954,1.81900289401714,PD-1,Melanoma
NPEPPS,0.029373301129956,7.21810725980886,7.59673984431936,-0.378632584510497,0.44995220984644,0.191357375690718,0.460397149490391,PD-1,Melanoma
CLCA1,0.944097034625328,0.097404338653437,0.092189424045351,0.005214914608086,0.987389527721258,0.112662360029273,0.045736325673479,PD-1,Melanoma
S100A8,0.067595914150645,3.03228516869123,4.72894227441131,-1.69665710572008,0.522934220275972,7.77991999699469,12.0564588645807,PD-1,Melanoma
EIF5B,0.919537814961578,5.38419167378466,5.36823162677705,0.01596004700761,0.983758489321299,0.221211901179172,0.366930019303224,PD-1,Melanoma
FGF12,0.122352998658676,0.930366581368423,0.471820389163587,0.458546192204836,0.605667014260552,1.89416426989368,0.633754761546271,PD-1,Melanoma
LRRC52,0.710254112158481,0.364523360877533,0.292132454708218,0.072390906169315,0.918082456480253,0.772475939703984,0.313536379467524,PD-1,Melanoma
ZNF700,0.101640968521642,5.26787072032517,5.63955933048867,-0.371688610163504,0.566943011011116,0.631037902758741,0.635030182220862,PD-1,Melanoma
GTF3C3,0.218086471252759,4.86638742596447,4.62336554126086,0.243021884703617,0.671488244987244,0.25416104009481,0.612166450606917,PD-1,Melanoma
TMEM163,0.018864328430658,1.30064024847704,0.442720737179527,0.857919511297514,0.411938065517705,3.33592148781786,0.624039086609603,PD-1,Melanoma
STAG2,0.040790007394883,6.6110884869113,6.28214426341315,0.328944223498155,0.484912867833373,0.286334854191579,0.328213914342472,PD-1,Melanoma
FLCN,0.079979023273728,4.92017288039775,4.51848686078913,0.401686019608621,0.54602087064259,0.669013336274277,0.630785241019829,PD-1,Melanoma
PPARG,0.401132798874794,2.45392352974466,2.18891482472794,0.265008705016716,0.802526242843074,1.75028691948042,0.966796716346065,PD-1,Melanoma
RTN4RL1,0.294976429069484,0.335487438062548,0.22927301685194,0.106214421210608,0.7402057254319,0.180912863999331,0.098957239015388,PD-1,Melanoma
TRPM4,0.294649586373187,4.34699329247307,4.62100432180916,-0.274011029336083,0.740592715463709,0.749829420432369,0.910592180371132,PD-1,Melanoma
ANKRD30A,0.863921384025847,0.235855728902447,0.209075444057615,0.026780284844832,0.969392835792851,0.202608403914339,0.366512276646918,PD-1,Melanoma
NRBF2,0.590414691167592,2.58379280869734,2.67286192057613,-0.089069111878795,0.888942217166267,0.210329795831932,0.419183879834999,PD-1,Melanoma
TMC1,0.765681024997766,0.483241455071309,0.429364688953259,0.05387676611805,0.937761287179046,0.440326537062169,0.395668460660332,PD-1,Melanoma
RBMX,0.953543126957631,7.11133794196621,7.10093238629484,0.010405555671363,0.990873873743687,0.283646681089481,0.468453130643832,PD-1,Melanoma
FAM189B,0.128925056365059,3.21945549091657,2.94375860697248,0.275696883944091,0.613539796828466,0.433482811101949,0.391626889413336,PD-1,Melanoma
MEGF10,0.232114536724453,2.45860012334846,3.26175866296573,-0.803158539617264,0.683904936435015,4.48052349916224,6.25496419433811,PD-1,Melanoma
POLG,0.932902876906648,6.14682662195788,6.12706970442615,0.019756917531737,0.986742685673504,0.39835804979706,0.859547400499763,PD-1,Melanoma
TPTE2,0.429229292346529,0.166264217547338,0.23963635733589,-0.073372139788552,0.811293426111088,0.057787232878461,0.136012799176842,PD-1,Melanoma
VCAN,0.304323194401356,5.81100469918069,6.18805432742215,-0.377049628241465,0.744250290358837,0.92277079709158,2.1058498312685,PD-1,Melanoma
LEPROTL1,0.070421534691091,4.18733531054611,3.58583504104784,0.601500269498269,0.525007034658281,1.07660226489975,1.50385857487553,PD-1,Melanoma
BUD13,0.271050504385484,3.16484007349685,2.96992403919583,0.194916034301027,0.717596305247554,0.245710606533579,0.471979390270681,PD-1,Melanoma
HSPA12B,0.665637240562455,0.898227734883105,0.817835765841548,0.080391969041558,0.908062500528046,0.476797929642718,0.412497764415436,PD-1,Melanoma
SCLT1,0.864377656669819,3.31235577785032,3.34500943960193,-0.032653661751607,0.969551477189935,0.29369190995224,0.553971869033976,PD-1,Melanoma
ZMYND12,0.113366742281176,1.37903947800467,0.95940072064612,0.41963875735855,0.587636699467579,1.08764089706781,0.740235943632774,PD-1,Melanoma
TRIM36,0.69868158126172,2.28671162034482,2.16166838573703,0.125043234607787,0.912702837804344,1.54204311810165,1.18607575594381,PD-1,Melanoma
LIMS2,0.780450197810348,2.74440288387786,2.85212723229075,-0.107724348412892,0.941616833486701,1.58304167395827,2.04873294593904,PD-1,Melanoma
PRKCD,0.433333674123839,4.73496177926131,4.54472253912009,0.190239240141222,0.8135575503825,0.247753407577133,1.01346472769579,PD-1,Melanoma
FAM81A,0.000201282906826,2.68406334981823,1.29510299427601,1.38896035554222,0.309875035058124,2.31964192814618,1.1027362548005,PD-1,Melanoma
PRTG,0.9398952882185,2.52195246342335,2.552457355737,-0.030504892313649,0.987692011066472,2.81378478264459,1.64414819154731,PD-1,Melanoma
FAM8A1,0.291209184918188,2.274477214658,2.07509110624223,0.19938610841577,0.738577496180479,0.162785303407823,0.602973314941162,PD-1,Melanoma
KCNJ1,0.877367957914216,0.326059233115784,0.345756849307801,-0.019697616192017,0.97103376794316,0.215157747200685,0.199945514068265,PD-1,Melanoma
ARHGAP31,0.408481283657348,5.26179771667666,5.00706080020746,0.254736916469199,0.806226841269855,1.6814096947669,0.914929836737817,PD-1,Melanoma
RFTN1,0.088779545599605,5.46354759518531,5.07513310431602,0.388414490869285,0.559002496730439,0.389315552639615,0.778209445784046,PD-1,Melanoma
PDS5B,0.387707038864261,5.51597937728029,5.6948735652665,-0.178894187986212,0.79424482545779,0.39135899703241,0.618315491124657,PD-1,Melanoma
PDGFB,0.688705014542252,1.35851168414009,1.44009704636111,-0.081585362221013,0.911268904072021,0.70861968002703,0.41786116194614,PD-1,Melanoma
WDR3,0.628920129281756,4.75270037020832,4.63815956079276,0.114540809415552,0.898165620620839,0.480245067530263,0.833299743502945,PD-1,Melanoma
SLC11A1,0.889964245534693,2.38927780704203,2.33253128254863,0.056746524493408,0.977246758916305,2.16233004811696,2.09746551546372,PD-1,Melanoma
BEST1,0.719063015123588,5.55277838107976,5.41044299974118,0.142335381338581,0.922113712438787,1.47220347486452,2.250693922462,PD-1,Melanoma
INO80,0.615915057699186,5.01398231400334,4.89042387773063,0.123558436272711,0.891585548968404,0.647944143572589,0.827352816768861,PD-1,Melanoma
MAGEL2,0.049231269446857,0.066724621032653,0.305792196563025,-0.239067575530373,0.510380736117414,0.015848616034181,0.271031656623225,PD-1,Melanoma
TFAP2E,0.406791525016215,1.94569649999363,2.18717813249552,-0.241481632501891,0.805473379758796,1.02922370950606,1.07935994439585,PD-1,Melanoma
MED11,0.008466404236509,1.8539302859915,1.2708597294862,0.583070556505307,0.31790315419769,0.511314429852,0.615997945179678,PD-1,Melanoma
C1orf35,0.640435301205553,2.54944357482315,2.42018216024975,0.129261414573401,0.901646224239551,0.915360977797188,0.990476294078307,PD-1,Melanoma
NOXA1,0.499250596590523,0.541569270304849,0.654231465080183,-0.112662194775334,0.857329942499845,0.263879044471812,0.396585730750525,PD-1,Melanoma
COL5A3,0.237948750781002,1.99424447932797,2.298089502098,-0.30384502277003,0.690522340862117,0.499569402286162,1.00646119747348,PD-1,Melanoma
ZSWIM5,0.594145782999231,0.701811984066888,0.793402291375213,-0.091590307308326,0.888046051385744,0.538265991795503,0.278327934902232,PD-1,Melanoma
GGT1,0.027909395790157,4.40392957002819,3.53215326723665,0.871776302791542,0.449911149936618,2.50674536078213,1.54941566975524,PD-1,Melanoma
ACKR3,0.960130560223675,2.35800046051661,2.37436116790384,-0.01636070738723,0.992027515076744,1.56906972699815,1.22824115739193,PD-1,Melanoma
HRAS,0.302359433657858,4.58618729945751,4.87865997589589,-0.29247267643838,0.745368051427177,0.934154915178896,1.04242625043531,PD-1,Melanoma
ABCA12,0.028252455201164,1.30283739876572,2.64214567525505,-1.33930827648933,0.453069320647824,2.35876469709839,5.67695977339956,PD-1,Melanoma
MUC16,0.108958281697515,0.573272634987631,0.282589033849394,0.290683601138238,0.583447911907215,0.951846998834815,0.098774157949056,PD-1,Melanoma
AMIGO3,0.600509889799995,1.84588932868281,1.99453024528655,-0.148640916603734,0.887647599949201,1.16703068369459,0.927148796857937,PD-1,Melanoma
ZNF211,0.418293146386751,4.19107476324796,4.42526390354231,-0.23418914029435,0.810525234565643,0.443012488253091,1.38755396907532,PD-1,Melanoma
SERPINB3,0.006631731250072,1.4339600342696,3.72150951589863,-2.28754948162903,0.340318341982876,4.96995407000822,10.2218565922669,PD-1,Melanoma
MYO1H,0.024304056564743,0.056879869683144,0.542136488029832,-0.485256618346688,0.440189353899086,0.031181143538429,0.851566740991056,PD-1,Melanoma
NCOR1,0.339182235499473,6.83138203994839,6.72231549774153,0.109066542206859,0.765646703154601,0.061315510427511,0.219436843732208,PD-1,Melanoma
GAB2,0.923885181384547,5.8119027228646,5.78397732188287,0.027925400981734,0.984987006053677,0.696644347689584,1.28957095595107,PD-1,Melanoma
CD79B,0.427136639481301,2.61557286244261,2.24358447192377,0.371988390518836,0.811322463271392,3.68005662443138,2.23032676930084,PD-1,Melanoma
BARD1,0.233889609268324,2.98059626770076,3.28255373855985,-0.301957470859081,0.685200862927848,0.558089375489752,0.935732032250602,PD-1,Melanoma
MYC,0.861501914642305,5.71540473941147,5.76970519918291,-0.054300459771437,0.969504530403383,1.39213997384816,1.12536038005408,PD-1,Melanoma
COL1A2,0.772444443773483,9.5015418143536,9.39928506254363,0.102256751809973,0.941177856105483,1.24763193066732,1.75829831383225,PD-1,Melanoma
C2CD4A,0.7687594803672,0.066558354987577,0.076736971145813,-0.010178616158236,0.93928985716294,0.011522729391222,0.017098708957982,PD-1,Melanoma
SORD,0.161467971456715,3.86581755168694,3.55439279146618,0.311424760220756,0.63656835354062,0.700518831537616,0.562803745678418,PD-1,Melanoma
ARHGAP30,0.687568988827099,3.21516736036021,3.3438608430377,-0.128693482677481,0.911332292982625,1.14591481509347,1.36914843456877,PD-1,Melanoma
LGALS9C,0.205486044984596,0.815077430402875,1.36018577673478,-0.545108346331908,0.663198671391585,1.3298503307825,2.84479494409429,PD-1,Melanoma
TTC27,0.243380028356753,4.22925926845442,4.4693334067435,-0.240074138289081,0.693216565504573,0.450258328930406,0.569994412951642,PD-1,Melanoma
PFN1,0.004776544911965,6.77538690037649,6.21289205965183,0.562494840724655,0.319716995303018,0.538882969412041,0.422213490906409,PD-1,Melanoma
WDFY4,0.616117836535125,2.72962761361487,2.5827237390461,0.146903874568771,0.891459971189685,0.694118254227893,1.29542118941257,PD-1,Melanoma
RHBDL3,0.987431310600101,0.326998543495663,0.32468204854721,0.002316494948453,0.997801445795113,0.408976946528154,0.196427049734447,PD-1,Melanoma
PCDHGA11,0.577536069727906,2.36432022609766,2.532053735367,-0.167733509269341,0.885574481420429,1.32219458968772,1.03818912445514,PD-1,Melanoma
RDH5,0.924234942277573,3.14830889954973,3.18130275596173,-0.032993856411997,0.985018825639546,1.9881015969177,1.25436595839047,PD-1,Melanoma
TOE1,0.544072021551041,3.18053576316091,3.0504428188714,0.130092944289514,0.870684903511255,0.403139891742692,0.675294693841587,PD-1,Melanoma
B4GALNT4,0.060754306494539,2.41389561860403,3.37957366580802,-0.965678047203997,0.513907993672214,2.54357704338385,3.61784167729501,PD-1,Melanoma
WDR75,0.059593600436355,5.20855346358982,4.90048670461243,0.308066758977386,0.511110573101778,0.390726419395361,0.289724813816979,PD-1,Melanoma
RPN1,0.022802600508879,6.14739927846437,5.57884933953303,0.56854993893134,0.4307313310849,0.870580300720211,0.679696210263482,PD-1,Melanoma
CDHR5,0.719376214241887,1.46248648398456,1.54496101115913,-0.082474527174574,0.920981024387014,0.774917929745582,0.601254928266069,PD-1,Melanoma
MGA,0.348581513263467,5.5064087917561,5.6660495937293,-0.159640801973201,0.767178326903657,0.214583677372024,0.44540232776807,PD-1,Melanoma
GANAB,0.05791857305269,6.59907173869456,6.23992011984062,0.359151618853939,0.519916286965696,0.2476385201082,0.542755263055311,PD-1,Melanoma
ENDOG,0.327449558614357,1.73874568483453,1.48943058489187,0.249315099942661,0.76322270323513,0.62689097735898,0.911991810836971,PD-1,Melanoma
TMEM52,0.870424809663022,0.283779305888591,0.306010130092195,-0.022230824203605,0.970325122719929,0.247932025632168,0.226395279026211,PD-1,Melanoma
NAGLU,0.211891151047498,4.56262648438063,4.28041146386464,0.282215020515991,0.667088807847902,0.826959698319159,0.527451853161424,PD-1,Melanoma
OSR2,0.472912356559776,0.749819547325613,0.889527034763239,-0.139707487437626,0.837800429141283,0.417506741782892,0.507658289469098,PD-1,Melanoma
TRAF3,0.092025684939144,5.70661872284443,5.24938358585874,0.457235136985684,0.564436422166585,0.257156578881673,1.26506451703972,PD-1,Melanoma
RGL3,0.140051312900784,2.75568176303251,2.23701057341339,0.518671189619118,0.624049193084678,1.32518538810981,1.6377203577683,PD-1,Melanoma
LYL1,0.405391534924602,0.442964621277394,0.353868517586224,0.089096103691169,0.803217848154987,0.116865926859899,0.158570979065308,PD-1,Melanoma
AQP11,0.57060901289135,0.508450904220391,0.603146105585576,-0.094695201365185,0.883310784661874,0.207487346238507,0.430260620635304,PD-1,Melanoma
RBM15,0.595483638799235,4.3235152680371,4.43950807468187,-0.115992806644766,0.888751393050336,0.312200951072767,0.761149771288029,PD-1,Melanoma
FAM178B,0.010861287891747,1.24444284477135,2.58177091970887,-1.33732807493752,0.331107974442466,2.69868087929888,3.58222653418436,PD-1,Melanoma
ZNF286B,0.548089222477311,2.53393056959044,2.32778140577573,0.206149163814703,0.873934083898312,1.37944891066912,1.53641004138954,PD-1,Melanoma
ZCRB1,0.146071906918363,5.13051659757396,4.59605818098013,0.534458416593832,0.62727392106226,2.39815177223045,1.26391914372701,PD-1,Melanoma
